 r Theta rho m1 m2 m3
        6144          96          64
   200.00000000000000     
  0.767707E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.785563E+01  0.225396E+01  0.100251E-07  0.713527E-11  0.122938E-13 -0.688581E-20
  0.803834E+01  0.225396E+01  0.100628E-07  0.860646E-11 -0.105862E-13 -0.304086E-20
  0.822530E+01  0.225396E+01  0.100571E-07  0.707371E-11 -0.213223E-13 -0.219926E-21
  0.841662E+01  0.225396E+01  0.100331E-07  0.524088E-11 -0.133514E-13 -0.103500E-25
  0.861238E+01  0.225396E+01  0.100189E-07  0.395985E-11 -0.437212E-14  0.444905E-33
  0.881269E+01  0.225396E+01  0.100128E-07  0.292815E-11 -0.178935E-14  0.121165E-32
  0.901766E+01  0.225396E+01  0.100089E-07  0.193540E-11 -0.120637E-14 -0.109397E-26
  0.922740E+01  0.225396E+01  0.100042E-07  0.931088E-12 -0.733677E-15 -0.127912E-25
  0.944202E+01  0.225396E+01  0.100001E-07  0.594760E-13 -0.230357E-16 -0.370904E-25
  0.966163E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.988635E+01  0.225396E+01  0.100162E-07  0.854206E-11  0.297641E-15 -0.425005E-18
  0.111279E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.243346E+01  0.100000E-07  0.164577E-12 -0.100460E-17  0.686636E-39
  0.119226E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.243346E+01  0.100001E-07  0.854403E-12 -0.129326E-16  0.478272E-31
  0.124837E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.127740E+01  0.243346E+01  0.100000E-07  0.999427E-12 -0.142796E-15  0.763362E-30
  0.130711E+01  0.243346E+01  0.100009E-07  0.358787E-12 -0.399401E-17 -0.145642E-28
  0.133751E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.243346E+01  0.100016E-07  0.769003E-12  0.266602E-16 -0.247899E-25
  0.140045E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.143303E+01  0.243346E+01  0.100010E-07  0.121576E-11 -0.225608E-15 -0.948717E-22
  0.146636E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.243346E+01  0.100003E-07  0.160017E-11 -0.411097E-15  0.691568E-23
  0.153536E+01  0.243346E+01  0.100037E-07  0.103774E-11 -0.536260E-15  0.219800E-23
  0.157107E+01  0.243346E+01  0.100001E-07  0.400628E-12  0.562128E-16  0.659428E-25
  0.160761E+01  0.243346E+01  0.100023E-07  0.138789E-11 -0.827421E-16 -0.358884E-24
  0.164501E+01  0.243346E+01  0.100024E-07  0.595442E-12 -0.382329E-15 -0.612361E-25
  0.168327E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.172242E+01  0.243346E+01  0.100057E-07  0.237781E-11 -0.118319E-15  0.530242E-23
  0.176248E+01  0.243346E+01  0.100101E-07  0.164763E-11 -0.124476E-14  0.100064E-22
  0.180347E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.184542E+01  0.243346E+01  0.100017E-07  0.272899E-11  0.660567E-15  0.474937E-21
  0.188834E+01  0.243346E+01  0.100110E-07  0.286709E-11 -0.485107E-16  0.649554E-22
  0.193226E+01  0.243346E+01  0.100024E-07  0.238432E-11 -0.798802E-15  0.343506E-22
  0.197720E+01  0.243346E+01  0.100002E-07  0.316388E-11  0.651644E-15  0.106679E-21
  0.202319E+01  0.243346E+01  0.100099E-07  0.336246E-11  0.182479E-14  0.156898E-21
  0.207025E+01  0.243346E+01  0.100138E-07  0.213595E-11  0.188239E-14  0.154269E-21
  0.211840E+01  0.243346E+01  0.100026E-07  0.428252E-12  0.470198E-15  0.175404E-22
  0.216767E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.221809E+01  0.243346E+01  0.100064E-07  0.236896E-11 -0.320632E-14  0.126257E-20
  0.226968E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.232247E+01  0.243346E+01  0.100077E-07  0.428867E-11  0.945384E-14  0.284531E-20
  0.237649E+01  0.243346E+01  0.100326E-07  0.497091E-11  0.767792E-14  0.216359E-20
  0.243176E+01  0.243346E+01  0.100289E-07  0.355492E-11  0.167520E-14  0.411844E-21
  0.248832E+01  0.243346E+01  0.100079E-07  0.240707E-11  0.445155E-15  0.478747E-25
  0.254620E+01  0.243346E+01  0.100003E-07  0.213331E-11  0.639136E-15  0.335739E-26
  0.260542E+01  0.243346E+01  0.100018E-07  0.212900E-11  0.250986E-14  0.118113E-26
  0.266602E+01  0.243346E+01  0.100039E-07  0.182727E-11  0.496059E-14  0.134672E-26
  0.272803E+01  0.243346E+01  0.100033E-07  0.154948E-11  0.291439E-14  0.530605E-26
  0.279148E+01  0.243346E+01  0.100039E-07  0.116013E-11 -0.116369E-14  0.724467E-26
  0.285640E+01  0.243346E+01  0.100004E-07  0.144566E-12 -0.168335E-15  0.857167E-27
  0.292284E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.299082E+01  0.243346E+01  0.100306E-07  0.711801E-11 -0.702765E-14  0.270579E-22
  0.306038E+01  0.243346E+01  0.100445E-07  0.625241E-11 -0.130398E-13  0.199596E-22
  0.313156E+01  0.243346E+01  0.100340E-07  0.457751E-11 -0.977250E-14  0.612731E-23
  0.320440E+01  0.243346E+01  0.100197E-07  0.315976E-11 -0.204204E-14  0.376779E-24
  0.327893E+01  0.243346E+01  0.100113E-07  0.167322E-11  0.540119E-15  0.146599E-24
  0.335520E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.343323E+01  0.243346E+01  0.100004E-07  0.571897E-11  0.369157E-14  0.831720E-19
  0.351309E+01  0.243346E+01  0.100456E-07  0.785326E-11  0.201034E-13  0.185718E-19
  0.359480E+01  0.243346E+01  0.100622E-07  0.643946E-11  0.279119E-13  0.124109E-20
  0.367841E+01  0.243346E+01  0.100442E-07  0.378912E-11  0.209728E-13  0.183780E-21
  0.376396E+01  0.243346E+01  0.100155E-07  0.157102E-11  0.763850E-14  0.407848E-23
  0.385151E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.394109E+01  0.243346E+01  0.100102E-07  0.461771E-11 -0.853392E-14  0.664877E-20
  0.403275E+01  0.243346E+01  0.100421E-07  0.581015E-11  0.160611E-14  0.543269E-19
  0.412655E+01  0.243346E+01  0.100416E-07  0.414918E-11  0.860518E-14  0.133346E-18
  0.422253E+01  0.243346E+01  0.100179E-07  0.177019E-11  0.714343E-14  0.503775E-19
  0.432074E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.442124E+01  0.243346E+01  0.100078E-07  0.467930E-11 -0.855553E-14  0.639488E-18
  0.452407E+01  0.243346E+01  0.100336E-07  0.580419E-11 -0.318720E-14  0.159989E-17
  0.462929E+01  0.243346E+01  0.100355E-07  0.488376E-11  0.846988E-14  0.232801E-17
  0.473697E+01  0.243346E+01  0.100249E-07  0.334753E-11  0.162710E-13  0.175383E-17
  0.484714E+01  0.243346E+01  0.100125E-07  0.178202E-11  0.126403E-13  0.395510E-18
  0.495988E+01  0.243346E+01  0.100024E-07  0.508624E-12  0.233554E-14  0.109213E-20
  0.507524E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.519328E+01  0.243346E+01  0.100226E-07  0.714290E-11 -0.475853E-14  0.104985E-19
  0.531407E+01  0.243346E+01  0.100438E-07  0.747547E-11  0.136921E-13  0.471090E-20
  0.543767E+01  0.243346E+01  0.100499E-07  0.599354E-11  0.248822E-13  0.234143E-21
  0.556415E+01  0.243346E+01  0.100398E-07  0.377926E-11  0.197283E-13 -0.241448E-20
  0.569356E+01  0.243346E+01  0.100160E-07  0.162637E-11  0.653155E-14 -0.287870E-20
  0.582599E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.596149E+01  0.243346E+01  0.100133E-07  0.513406E-11  0.227561E-14 -0.150452E-19
  0.610015E+01  0.243346E+01  0.100499E-07  0.641910E-11  0.421765E-14 -0.165882E-20
  0.624203E+01  0.243346E+01  0.100498E-07  0.474589E-11  0.143165E-14 -0.457987E-22
  0.638722E+01  0.243346E+01  0.100245E-07  0.232923E-11 -0.205113E-14 -0.117213E-22
  0.653577E+01  0.243346E+01  0.100041E-07  0.672255E-12 -0.148095E-14 -0.120344E-23
  0.668779E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.684334E+01  0.243346E+01  0.100386E-07  0.870403E-11  0.151872E-13 -0.255976E-19
  0.700251E+01  0.243346E+01  0.100776E-07  0.962024E-11 -0.121092E-13 -0.110996E-19
  0.716538E+01  0.243346E+01  0.100760E-07  0.753379E-11 -0.325809E-13 -0.724811E-21
  0.733204E+01  0.243346E+01  0.100529E-07  0.488838E-11 -0.285365E-13  0.150856E-23
  0.750257E+01  0.243346E+01  0.100255E-07  0.241214E-11 -0.117959E-13  0.579463E-24
  0.767707E+01  0.243346E+01  0.100035E-07  0.551380E-12 -0.105360E-14  0.306039E-25
  0.785563E+01  0.243346E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.803834E+01  0.243346E+01  0.100361E-07  0.756912E-11 -0.126270E-13 -0.214543E-21
  0.822530E+01  0.243346E+01  0.100614E-07  0.775842E-11 -0.199106E-13 -0.704111E-22
  0.841662E+01  0.243346E+01  0.100476E-07  0.597237E-11 -0.142789E-13 -0.176473E-23
  0.861238E+01  0.243346E+01  0.100245E-07  0.436646E-11 -0.459591E-14  0.147826E-31
  0.881269E+01  0.243346E+01  0.100139E-07  0.324135E-11 -0.946401E-15  0.703457E-31
  0.901766E+01  0.243346E+01  0.100088E-07  0.232428E-11 -0.319028E-15 -0.167671E-30
  0.922740E+01  0.243346E+01  0.100047E-07  0.158255E-11 -0.239905E-15 -0.533149E-24
  0.944202E+01  0.243346E+01  0.100024E-07  0.103111E-11 -0.206626E-15 -0.141070E-22
  0.966163E+01  0.243346E+01  0.100004E-07  0.664088E-12  0.258112E-15 -0.504135E-21
  0.988635E+01  0.243346E+01  0.100004E-07  0.685498E-12  0.127069E-14 -0.355538E-20
  0.111279E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.266680E+01  0.100000E-07  0.469447E-12 -0.170017E-17  0.105854E-36
  0.119226E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.266680E+01  0.100001E-07  0.564986E-12  0.226471E-17  0.140714E-32
  0.124837E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.127740E+01  0.266680E+01  0.100004E-07  0.100177E-11  0.134958E-16 -0.883174E-30
  0.130711E+01  0.266680E+01  0.100001E-07  0.864385E-12  0.234563E-16 -0.173813E-26
  0.133751E+01  0.266680E+01  0.100011E-07  0.118773E-11  0.294133E-17 -0.773945E-26
  0.136862E+01  0.266680E+01  0.100013E-07  0.425031E-12  0.640442E-16 -0.966930E-27
  0.140045E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.143303E+01  0.266680E+01  0.100033E-07  0.117361E-11 -0.520297E-16 -0.880961E-25
  0.146636E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.266680E+01  0.100002E-07  0.178498E-11 -0.116297E-15  0.251219E-24
  0.153536E+01  0.266680E+01  0.100064E-07  0.144885E-11 -0.477888E-15  0.976974E-25
  0.157107E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.160761E+01  0.266680E+01  0.100002E-07  0.212650E-11 -0.189527E-15 -0.300723E-25
  0.164501E+01  0.266680E+01  0.100085E-07  0.197678E-11 -0.100156E-14  0.478471E-26
  0.168327E+01  0.266680E+01  0.100030E-07  0.767000E-12 -0.372234E-15  0.107210E-24
  0.172242E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.176248E+01  0.266680E+01  0.100072E-07  0.255324E-11 -0.993613E-15  0.142655E-23
  0.180347E+01  0.266680E+01  0.100111E-07  0.170919E-11 -0.157323E-14  0.427185E-24
  0.184542E+01  0.266680E+01  0.100018E-07  0.345200E-12 -0.128581E-15  0.694592E-26
  0.188834E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.266680E+01  0.100058E-07  0.337042E-11 -0.102800E-14  0.374543E-24
  0.197720E+01  0.266680E+01  0.100103E-07  0.319926E-11  0.403403E-16  0.212092E-23
  0.202319E+01  0.266680E+01  0.100114E-07  0.218753E-11  0.144208E-14  0.304265E-24
  0.207025E+01  0.266680E+01  0.100047E-07  0.770330E-12  0.499808E-15  0.130679E-25
  0.211840E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.216767E+01  0.266680E+01  0.100084E-07  0.321784E-11 -0.557355E-15  0.155115E-21
  0.221809E+01  0.266680E+01  0.100170E-07  0.263313E-11  0.586880E-15  0.119403E-21
  0.226968E+01  0.266680E+01  0.100015E-07  0.158246E-11  0.596597E-15  0.174668E-22
  0.232247E+01  0.266680E+01  0.100003E-07  0.370711E-11  0.367617E-14  0.327813E-23
  0.237649E+01  0.266680E+01  0.100198E-07  0.443248E-11  0.653731E-14  0.618644E-23
  0.243176E+01  0.266680E+01  0.100230E-07  0.316079E-11  0.521695E-14  0.107781E-22
  0.248832E+01  0.266680E+01  0.100045E-07  0.218098E-11  0.381068E-15  0.248788E-23
  0.254620E+01  0.266680E+01  0.100011E-07  0.279127E-11 -0.308795E-14  0.519734E-25
  0.260542E+01  0.266680E+01  0.100102E-07  0.205514E-11 -0.354226E-14  0.986550E-26
  0.266602E+01  0.266680E+01  0.100016E-07  0.300376E-12 -0.340732E-15  0.563685E-28
  0.272803E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.279148E+01  0.266680E+01  0.100160E-07  0.550323E-11 -0.558582E-14  0.167766E-24
  0.285640E+01  0.266680E+01  0.100098E-07  0.572064E-11 -0.386710E-14  0.160606E-24
  0.292284E+01  0.266680E+01  0.100013E-07  0.645507E-11 -0.205664E-14  0.101383E-24
  0.299082E+01  0.266680E+01  0.100254E-07  0.696461E-11 -0.188549E-14  0.147489E-24
  0.306038E+01  0.266680E+01  0.100495E-07  0.609600E-11 -0.231663E-14  0.210164E-24
  0.313156E+01  0.266680E+01  0.100416E-07  0.383649E-11  0.102520E-15  0.146840E-24
  0.320440E+01  0.266680E+01  0.100168E-07  0.171044E-11  0.231493E-14  0.334195E-25
  0.327893E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.335520E+01  0.266680E+01  0.100038E-07  0.550904E-11 -0.692142E-14  0.217301E-21
  0.343323E+01  0.266680E+01  0.100446E-07  0.755332E-11  0.570461E-15  0.155209E-20
  0.351309E+01  0.266680E+01  0.100561E-07  0.618211E-11  0.142550E-13  0.134943E-21
  0.359480E+01  0.266680E+01  0.100391E-07  0.371002E-11  0.163162E-13  0.132729E-22
  0.367841E+01  0.266680E+01  0.100147E-07  0.159479E-11  0.883928E-14  0.543763E-23
  0.376396E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.385151E+01  0.266680E+01  0.100107E-07  0.477251E-11 -0.522211E-14  0.126616E-21
  0.394109E+01  0.266680E+01  0.100456E-07  0.614543E-11  0.467106E-14  0.627995E-21
  0.403275E+01  0.266680E+01  0.100458E-07  0.450803E-11  0.132187E-13  0.151876E-20
  0.412655E+01  0.266680E+01  0.100214E-07  0.205174E-11  0.101317E-13  0.176890E-20
  0.422253E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.432074E+01  0.266680E+01  0.100083E-07  0.456504E-11 -0.384531E-14  0.364452E-19
  0.442124E+01  0.266680E+01  0.100380E-07  0.588179E-11  0.416909E-14  0.648729E-19
  0.452407E+01  0.266680E+01  0.100388E-07  0.462932E-11  0.112221E-13  0.937616E-19
  0.462929E+01  0.266680E+01  0.100221E-07  0.283924E-11  0.966349E-14  0.449746E-19
  0.473697E+01  0.266680E+01  0.100087E-07  0.135863E-11  0.410553E-14  0.106015E-20
  0.484714E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.495988E+01  0.266680E+01  0.100027E-07  0.646047E-11 -0.111188E-13  0.588912E-20
  0.507524E+01  0.266680E+01  0.100434E-07  0.871233E-11 -0.104584E-13  0.479211E-20
  0.519328E+01  0.266680E+01  0.100525E-07  0.775979E-11  0.332085E-14  0.136512E-20
  0.531407E+01  0.266680E+01  0.100421E-07  0.606161E-11  0.105250E-13  0.536455E-22
  0.543767E+01  0.266680E+01  0.100307E-07  0.444916E-11  0.110894E-13  0.467674E-23
  0.556415E+01  0.266680E+01  0.100208E-07  0.279598E-11  0.606669E-14  0.259164E-23
  0.569356E+01  0.266680E+01  0.100084E-07  0.121585E-11  0.100959E-14  0.610333E-24
  0.582599E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.596149E+01  0.266680E+01  0.100125E-07  0.631975E-11  0.106342E-14 -0.102659E-21
  0.610015E+01  0.266680E+01  0.100477E-07  0.782899E-11 -0.130516E-14 -0.227815E-21
  0.624203E+01  0.266680E+01  0.100486E-07  0.649981E-11 -0.712955E-14 -0.264151E-21
  0.638722E+01  0.266680E+01  0.100349E-07  0.463851E-11 -0.101748E-13 -0.183831E-21
  0.653577E+01  0.266680E+01  0.100222E-07  0.279061E-11 -0.700633E-14 -0.507523E-22
  0.668779E+01  0.266680E+01  0.100074E-07  0.108722E-11 -0.133045E-14 -0.237277E-23
  0.684334E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.700251E+01  0.266680E+01  0.100389E-07  0.773042E-11 -0.127273E-13 -0.663428E-23
  0.716538E+01  0.266680E+01  0.100882E-07  0.880144E-11 -0.211461E-13 -0.118872E-22
  0.733204E+01  0.266680E+01  0.100822E-07  0.635869E-11 -0.137277E-13 -0.121125E-23
  0.750257E+01  0.266680E+01  0.100410E-07  0.318411E-11 -0.323580E-14  0.110334E-25
  0.767707E+01  0.266680E+01  0.100088E-07  0.101826E-11 -0.108225E-15  0.337959E-26
  0.785563E+01  0.266680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.803834E+01  0.266680E+01  0.100296E-07  0.708767E-11 -0.124635E-13 -0.928636E-23
  0.822530E+01  0.266680E+01  0.100677E-07  0.826878E-11 -0.124525E-13 -0.715108E-23
  0.841662E+01  0.266680E+01  0.100588E-07  0.658924E-11 -0.544600E-14 -0.126413E-23
  0.861238E+01  0.266680E+01  0.100307E-07  0.467939E-11 -0.128373E-14 -0.260696E-28
  0.881269E+01  0.266680E+01  0.100159E-07  0.338600E-11 -0.218924E-15  0.149410E-30
  0.901766E+01  0.266680E+01  0.100093E-07  0.240719E-11  0.257557E-16  0.459391E-31
  0.922740E+01  0.266680E+01  0.100049E-07  0.167283E-11  0.674504E-16 -0.323907E-24
  0.944202E+01  0.266680E+01  0.100029E-07  0.112469E-11  0.497920E-16 -0.195097E-23
  0.966163E+01  0.266680E+01  0.100010E-07  0.477427E-12 -0.151149E-17 -0.127399E-23
  0.988635E+01  0.266680E+01  0.100000E-07  0.273059E-12  0.953140E-17 -0.468295E-25
  0.111279E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.297014E+01  0.100000E-07  0.605542E-12  0.343103E-19  0.909710E-39
  0.119226E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.297014E+01  0.100001E-07  0.640339E-12  0.475869E-18  0.143243E-35
  0.124837E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.127740E+01  0.297014E+01  0.100002E-07  0.724786E-12  0.907759E-16  0.686304E-30
  0.130711E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.297014E+01  0.100004E-07  0.944599E-12  0.605103E-16 -0.163996E-27
  0.136862E+01  0.297014E+01  0.100009E-07  0.329158E-12  0.947833E-17 -0.115994E-28
  0.140045E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.143303E+01  0.297014E+01  0.100027E-07  0.139745E-11  0.340007E-16 -0.192361E-27
  0.146636E+01  0.297014E+01  0.100031E-07  0.802281E-12 -0.132284E-15 -0.203271E-28
  0.150046E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.153536E+01  0.297014E+01  0.100032E-07  0.195773E-11 -0.289052E-15  0.251138E-27
  0.157107E+01  0.297014E+01  0.100072E-07  0.129479E-11 -0.655233E-15  0.727897E-28
  0.160761E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.164501E+01  0.297014E+01  0.100017E-07  0.181830E-11  0.282753E-15  0.355311E-26
  0.168327E+01  0.297014E+01  0.100058E-07  0.130195E-11 -0.282514E-15  0.115024E-25
  0.172242E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.176248E+01  0.297014E+01  0.100034E-07  0.234650E-11  0.214031E-15  0.113850E-24
  0.180347E+01  0.297014E+01  0.100113E-07  0.194680E-11 -0.171408E-15  0.582827E-25
  0.184542E+01  0.297014E+01  0.100037E-07  0.611224E-12 -0.128599E-15  0.373618E-26
  0.188834E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.297014E+01  0.100048E-07  0.250699E-11  0.696041E-15  0.787572E-26
  0.197720E+01  0.297014E+01  0.100060E-07  0.172202E-11  0.751356E-15  0.212535E-26
  0.202319E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.207025E+01  0.297014E+01  0.100077E-07  0.365940E-11 -0.371339E-14  0.109337E-23
  0.211840E+01  0.297014E+01  0.100189E-07  0.363387E-11 -0.221687E-14  0.317091E-23
  0.216767E+01  0.297014E+01  0.100170E-07  0.228887E-11  0.140797E-14  0.319522E-23
  0.221809E+01  0.297014E+01  0.100043E-07  0.668661E-12  0.128735E-14  0.147379E-24
  0.226968E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.232247E+01  0.297014E+01  0.100126E-07  0.398566E-11 -0.170015E-14  0.678141E-27
  0.237649E+01  0.297014E+01  0.100253E-07  0.353149E-11  0.109853E-14  0.254874E-27
  0.243176E+01  0.297014E+01  0.100141E-07  0.169092E-11  0.227827E-14  0.143979E-27
  0.248832E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.254620E+01  0.297014E+01  0.100066E-07  0.357294E-11 -0.510599E-14  0.433091E-26
  0.260542E+01  0.297014E+01  0.100210E-07  0.339182E-11 -0.368268E-14  0.231803E-26
  0.266602E+01  0.297014E+01  0.100100E-07  0.173681E-11 -0.778041E-15  0.669056E-27
  0.272803E+01  0.297014E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.279148E+01  0.297014E+01  0.100061E-07  0.490508E-11  0.174720E-14  0.916063E-26
  0.285640E+01  0.297014E+01  0.100072E-07  0.579663E-11 -0.319209E-15  0.811299E-26
  0.292284E+01  0.297014E+01  0.100027E-07  0.659847E-11 -0.180799E-14  0.170413E-26
  0.299082E+01  0.297014E+01  0.100274E-07  0.711039E-11 -0.171057E-14  0.928753E-27
  0.306038E+01  0.297014E+01  0.100521E-07  0.614223E-11 -0.379219E-15  0.298814E-26
