 r Theta rho m1 m2 m3
  0.861238E+01  0.708137E+00  0.100082E-07  0.167286E-11 -0.187430E-14  0.195256E-19
  0.881269E+01  0.708137E+00  0.100029E-07  0.749259E-12 -0.550617E-15  0.725346E-19
  0.901766E+01  0.708137E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.922740E+01  0.708137E+00  0.100062E-07  0.698684E-11  0.231084E-15  0.865963E-15
  0.944202E+01  0.708137E+00  0.100246E-07  0.814413E-11 -0.458064E-14  0.130003E-14
  0.966163E+01  0.708137E+00  0.100190E-07  0.724236E-11 -0.557216E-14  0.853221E-15
  0.988635E+01  0.708137E+00  0.100077E-07  0.670929E-11 -0.386154E-14  0.487889E-15
  0.111279E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.887630E+00  0.100000E-07  0.595240E-12  0.222945E-17  0.000000E+00
  0.116516E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.887630E+00  0.100003E-07  0.730211E-12  0.325792E-16 -0.475459E-25
  0.121999E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.887630E+00  0.100007E-07  0.943770E-12  0.473352E-16 -0.973195E-24
  0.127740E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.887630E+00  0.100002E-07  0.134257E-11  0.126599E-15  0.139686E-20
  0.133751E+01  0.887630E+00  0.100027E-07  0.799305E-12 -0.134713E-15  0.469268E-21
  0.136862E+01  0.887630E+00  0.100000E-07  0.180788E-13 -0.500663E-18 -0.549005E-23
  0.140045E+01  0.887630E+00  0.100013E-07  0.887456E-12  0.249243E-15 -0.140990E-20
  0.143303E+01  0.887630E+00  0.100006E-07  0.288919E-12  0.440664E-16 -0.123543E-21
  0.146636E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.887630E+00  0.100020E-07  0.213117E-11  0.218614E-15 -0.500879E-24
  0.153536E+01  0.887630E+00  0.100031E-07  0.200577E-11  0.587473E-15  0.326598E-25
  0.157107E+01  0.887630E+00  0.100049E-07  0.142559E-11  0.271300E-15  0.315731E-24
  0.160761E+01  0.887630E+00  0.100000E-07  0.141079E-13 -0.511131E-17  0.331631E-25
  0.164501E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.168327E+01  0.887630E+00  0.100088E-07  0.243433E-11  0.104093E-14  0.213551E-21
  0.172242E+01  0.887630E+00  0.100084E-07  0.127845E-11 -0.119988E-14  0.355155E-22
  0.176248E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.180347E+01  0.887630E+00  0.100042E-07  0.287220E-11 -0.527288E-16  0.252277E-21
  0.184542E+01  0.887630E+00  0.100149E-07  0.290973E-11 -0.244189E-14  0.227705E-21
  0.188834E+01  0.887630E+00  0.100088E-07  0.162036E-11 -0.318936E-14  0.192530E-21
  0.193226E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.197720E+01  0.887630E+00  0.100089E-07  0.350134E-11  0.130702E-14  0.649578E-21
  0.202319E+01  0.887630E+00  0.100209E-07  0.329107E-11 -0.100027E-14  0.264626E-21
  0.207025E+01  0.887630E+00  0.100124E-07  0.159626E-11 -0.197519E-14  0.167948E-22
  0.211840E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.216767E+01  0.887630E+00  0.100048E-07  0.327029E-11  0.179100E-14  0.176310E-23
  0.221809E+01  0.887630E+00  0.100167E-07  0.325385E-11  0.313224E-14  0.158695E-23
  0.226968E+01  0.887630E+00  0.100104E-07  0.178511E-11  0.210227E-14  0.624782E-24
  0.232247E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.237649E+01  0.887630E+00  0.100088E-07  0.386581E-11 -0.111193E-13  0.749668E-24
  0.243176E+01  0.887630E+00  0.100235E-07  0.387596E-11 -0.913639E-14 -0.196756E-23
  0.248832E+01  0.887630E+00  0.100196E-07  0.229496E-11 -0.215435E-14 -0.237935E-23
  0.254620E+01  0.887630E+00  0.100038E-07  0.620144E-12  0.398147E-15  0.206056E-24
  0.260542E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.266602E+01  0.887630E+00  0.100163E-07  0.432772E-11  0.436622E-15  0.111487E-21
  0.272803E+01  0.887630E+00  0.100305E-07  0.382391E-11  0.636396E-14  0.357635E-21
  0.279148E+01  0.887630E+00  0.100177E-07  0.178930E-11  0.744296E-14  0.123986E-20
  0.285640E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.292284E+01  0.887630E+00  0.100073E-07  0.406637E-11 -0.266689E-13  0.469873E-20
  0.299082E+01  0.887630E+00  0.100329E-07  0.489671E-11 -0.306313E-13  0.121622E-19
  0.306038E+01  0.887630E+00  0.100319E-07  0.320267E-11 -0.150376E-13  0.207008E-19
  0.313156E+01  0.887630E+00  0.100107E-07  0.116709E-11 -0.291223E-14  0.909448E-20
  0.320440E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.327893E+01  0.887630E+00  0.100117E-07  0.446955E-11 -0.862051E-14 -0.335779E-20
  0.335520E+01  0.887630E+00  0.100340E-07  0.479883E-11 -0.133924E-13 -0.150567E-20
  0.343323E+01  0.887630E+00  0.100294E-07  0.302155E-11 -0.861543E-14  0.310279E-21
  0.351309E+01  0.887630E+00  0.100090E-07  0.108559E-11 -0.149444E-14  0.121510E-20
  0.359480E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.367841E+01  0.887630E+00  0.100126E-07  0.606518E-11 -0.640564E-14  0.704153E-19
  0.376396E+01  0.887630E+00  0.100386E-07  0.715504E-11 -0.369417E-14  0.295802E-18
  0.385151E+01  0.887630E+00  0.100357E-07  0.595342E-11 -0.254190E-15  0.543413E-18
  0.394109E+01  0.887630E+00  0.100249E-07  0.448301E-11 -0.249886E-15  0.366077E-18
  0.403275E+01  0.887630E+00  0.100196E-07  0.313028E-11  0.325381E-15  0.918714E-19
  0.412655E+01  0.887630E+00  0.100117E-07  0.167971E-11  0.287667E-14  0.233307E-20
  0.422253E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.432074E+01  0.887630E+00  0.100081E-07  0.488169E-11 -0.332770E-14  0.149400E-18
  0.442124E+01  0.887630E+00  0.100388E-07  0.609486E-11  0.167224E-15  0.193484E-18
  0.452407E+01  0.887630E+00  0.100420E-07  0.458709E-11  0.950740E-14  0.704684E-19
  0.462929E+01  0.887630E+00  0.100222E-07  0.226058E-11  0.980816E-14  0.565457E-20
  0.473697E+01  0.887630E+00  0.100027E-07  0.487152E-12  0.209537E-14  0.938457E-22
  0.484714E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.495988E+01  0.887630E+00  0.100319E-07  0.780989E-11 -0.271151E-13  0.135685E-16
  0.507524E+01  0.887630E+00  0.100534E-07  0.755824E-11 -0.305553E-13  0.146492E-17
  0.519328E+01  0.887630E+00  0.100452E-07  0.567527E-11 -0.232691E-13  0.525250E-18
  0.531407E+01  0.887630E+00  0.100307E-07  0.402364E-11 -0.723875E-14  0.500495E-18
  0.543767E+01  0.887630E+00  0.100176E-07  0.246576E-11  0.358402E-14  0.466546E-18
  0.556415E+01  0.887630E+00  0.100017E-07  0.154136E-11  0.564855E-14  0.104518E-16
  0.569356E+01  0.887630E+00  0.100022E-07  0.249030E-11  0.645936E-14  0.406107E-16
  0.582599E+01  0.887630E+00  0.100047E-07  0.941589E-12  0.644084E-15  0.864761E-17
  0.596149E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.610015E+01  0.887630E+00  0.100508E-07  0.880494E-11  0.107397E-13  0.432575E-15
  0.624203E+01  0.887630E+00  0.100996E-07  0.964985E-11 -0.968443E-14  0.301652E-15
  0.638722E+01  0.887630E+00  0.100830E-07  0.742142E-11 -0.201422E-13  0.451781E-16
  0.653577E+01  0.887630E+00  0.100313E-07  0.522181E-11 -0.142399E-13  0.110981E-19
  0.668779E+01  0.887630E+00  0.100080E-07  0.428565E-11 -0.547501E-14  0.489228E-19
  0.684334E+01  0.887630E+00  0.100078E-07  0.391989E-11 -0.520264E-14  0.122157E-18
  0.700251E+01  0.887630E+00  0.100126E-07  0.315294E-11 -0.600121E-14  0.103003E-18
  0.716538E+01  0.887630E+00  0.100116E-07  0.164415E-11 -0.497083E-14  0.269832E-19
  0.733204E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.750257E+01  0.887630E+00  0.100111E-07  0.719714E-11  0.776293E-14  0.433715E-16
  0.767707E+01  0.887630E+00  0.100713E-07  0.102653E-10 -0.982776E-15  0.147090E-15
  0.785563E+01  0.887630E+00  0.100803E-07  0.897809E-11 -0.145067E-13  0.266186E-16
  0.803834E+01  0.887630E+00  0.100559E-07  0.673321E-11 -0.173657E-13 -0.187816E-21
  0.822530E+01  0.887630E+00  0.100307E-07  0.502331E-11 -0.136341E-13 -0.127760E-21
  0.841662E+01  0.887630E+00  0.100186E-07  0.375415E-11 -0.758683E-14  0.154297E-19
  0.861238E+01  0.887630E+00  0.100120E-07  0.270009E-11 -0.391735E-14  0.222608E-18
  0.881269E+01  0.887630E+00  0.100074E-07  0.173211E-11 -0.239607E-14  0.906382E-18
  0.901766E+01  0.887630E+00  0.100032E-07  0.816652E-12 -0.113177E-14  0.171129E-17
  0.922740E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.944202E+01  0.887630E+00  0.100030E-07  0.637696E-11  0.595723E-14  0.127114E-13
  0.966163E+01  0.887630E+00  0.100151E-07  0.740624E-11  0.349862E-14  0.129102E-13
  0.988635E+01  0.887630E+00  0.100091E-07  0.712423E-11  0.751604E-15  0.102062E-13
  0.111279E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.102570E+01  0.100000E-07  0.145616E-13  0.474954E-21  0.000000E+00
  0.119226E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.102570E+01  0.100003E-07  0.745231E-12 -0.112987E-15  0.172052E-25
  0.124837E+01  0.102570E+01  0.100008E-07  0.666476E-12  0.102780E-15 -0.573601E-25
  0.127740E+01  0.102570E+01  0.100004E-07  0.305158E-12 -0.909492E-17  0.175819E-24
  0.130711E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.102570E+01  0.100018E-07  0.836215E-12  0.255097E-15  0.313034E-20
  0.136862E+01  0.102570E+01  0.100008E-07  0.284634E-12 -0.137390E-16  0.343929E-21
  0.140045E+01  0.102570E+01  0.100000E-07  0.231380E-12  0.627905E-18 -0.257390E-22
  0.143303E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.102570E+01  0.100008E-07  0.214310E-11  0.694576E-16 -0.985320E-21
  0.150046E+01  0.102570E+01  0.100071E-07  0.168851E-11  0.265694E-15 -0.136619E-21
  0.153536E+01  0.102570E+01  0.100022E-07  0.494489E-12  0.292801E-15  0.146698E-26
  0.157107E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.160761E+01  0.102570E+01  0.100044E-07  0.172096E-11 -0.322521E-14  0.649746E-22
  0.164501E+01  0.102570E+01  0.100003E-07  0.117646E-11 -0.714994E-15  0.696424E-21
  0.168327E+01  0.102570E+01  0.100005E-07  0.234524E-11  0.106378E-14  0.356556E-20
  0.172242E+01  0.102570E+01  0.100084E-07  0.234399E-11 -0.168147E-14  0.343597E-20
  0.176248E+01  0.102570E+01  0.100062E-07  0.114062E-11 -0.199235E-14  0.690198E-21
  0.180347E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.184542E+01  0.102570E+01  0.100063E-07  0.303103E-11  0.345249E-15  0.183492E-20
  0.188834E+01  0.102570E+01  0.100160E-07  0.257562E-11 -0.379667E-14  0.106942E-19
  0.193226E+01  0.102570E+01  0.100073E-07  0.949861E-12 -0.223273E-14  0.674839E-19
  0.197720E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.202319E+01  0.102570E+01  0.100024E-07  0.369862E-11 -0.284493E-14  0.315308E-21
  0.207025E+01  0.102570E+01  0.100111E-07  0.409736E-11 -0.825588E-14  0.107757E-21
  0.211840E+01  0.102570E+01  0.100131E-07  0.347119E-11 -0.300233E-14  0.390916E-23
  0.216767E+01  0.102570E+01  0.100137E-07  0.245846E-11  0.605620E-14  0.333014E-24
  0.221809E+01  0.102570E+01  0.100076E-07  0.107628E-11  0.585937E-14  0.112209E-24
  0.226968E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.232247E+01  0.102570E+01  0.100112E-07  0.471969E-11 -0.220458E-13  0.579767E-23
  0.237649E+01  0.102570E+01  0.100334E-07  0.550643E-11 -0.104655E-13 -0.491780E-22
  0.243176E+01  0.102570E+01  0.100332E-07  0.402865E-11  0.220913E-14 -0.106657E-21
  0.248832E+01  0.102570E+01  0.100177E-07  0.194058E-11  0.571482E-14 -0.540047E-22
  0.254620E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.260542E+01  0.102570E+01  0.100005E-07  0.380411E-11 -0.787531E-14  0.392334E-20
  0.266602E+01  0.102570E+01  0.100261E-07  0.494612E-11 -0.166386E-14  0.297509E-19
  0.272803E+01  0.102570E+01  0.100312E-07  0.345948E-11  0.447104E-14  0.553949E-19
  0.279148E+01  0.102570E+01  0.100120E-07  0.124477E-11  0.266753E-14  0.245738E-19
  0.285640E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.292284E+01  0.102570E+01  0.100265E-07  0.609694E-11 -0.401447E-13  0.133180E-17
  0.299082E+01  0.102570E+01  0.100605E-07  0.651981E-11 -0.259401E-13  0.140819E-17
  0.306038E+01  0.102570E+01  0.100509E-07  0.422960E-11 -0.484239E-14  0.657608E-18
  0.313156E+01  0.102570E+01  0.100188E-07  0.172080E-11 -0.112610E-15  0.101456E-18
  0.320440E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.327893E+01  0.102570E+01  0.100063E-07  0.433031E-11 -0.919313E-14  0.253546E-19
  0.335520E+01  0.102570E+01  0.100349E-07  0.534617E-11 -0.107786E-13  0.850746E-19
  0.343323E+01  0.102570E+01  0.100348E-07  0.362967E-11 -0.451285E-14  0.108566E-18
  0.351309E+01  0.102570E+01  0.100112E-07  0.139340E-11 -0.110416E-15  0.930222E-19
  0.359480E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.367841E+01  0.102570E+01  0.100216E-07  0.612558E-11 -0.841590E-14  0.226294E-17
  0.376396E+01  0.102570E+01  0.100439E-07  0.666616E-11 -0.740074E-15  0.292572E-17
  0.385151E+01  0.102570E+01  0.100350E-07  0.528135E-11  0.757535E-14  0.260289E-17
  0.394109E+01  0.102570E+01  0.100212E-07  0.387272E-11  0.980336E-14  0.146961E-17
  0.403275E+01  0.102570E+01  0.100158E-07  0.244763E-11  0.717102E-14  0.345382E-18
  0.412655E+01  0.102570E+01  0.100058E-07  0.902342E-12  0.225813E-14  0.476276E-20
  0.422253E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.432074E+01  0.102570E+01  0.100177E-07  0.523089E-11  0.129331E-13  0.149712E-16
  0.442124E+01  0.102570E+01  0.100422E-07  0.548522E-11  0.170737E-13  0.156972E-16
  0.452407E+01  0.102570E+01  0.100351E-07  0.368481E-11  0.997242E-14  0.973927E-17
  0.462929E+01  0.102570E+01  0.100145E-07  0.183594E-11  0.991931E-15  0.470269E-17
  0.473697E+01  0.102570E+01  0.100021E-07  0.477876E-12 -0.496636E-15  0.611129E-18
  0.484714E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.495988E+01  0.102570E+01  0.100333E-07  0.857894E-11 -0.187956E-14  0.590379E-15
  0.507524E+01  0.102570E+01  0.100622E-07  0.893619E-11 -0.189826E-13  0.412148E-15
  0.519328E+01  0.102570E+01  0.100576E-07  0.707576E-11 -0.278203E-13  0.343433E-16
  0.531407E+01  0.102570E+01  0.100397E-07  0.502679E-11 -0.244483E-13  0.526865E-19
  0.543767E+01  0.102570E+01  0.100232E-07  0.319643E-11 -0.110444E-13  0.202624E-20
  0.556415E+01  0.102570E+01  0.100081E-07  0.162706E-11 -0.360998E-14  0.131156E-17
  0.569356E+01  0.102570E+01  0.100007E-07  0.108932E-11 -0.215485E-14  0.314511E-16
  0.582599E+01  0.102570E+01  0.100045E-07  0.153550E-11 -0.533032E-14  0.714340E-16
  0.596149E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.610015E+01  0.102570E+01  0.100019E-07  0.667508E-11  0.352116E-13  0.261212E-14
  0.624203E+01  0.102570E+01  0.100586E-07  0.969269E-11  0.405280E-13  0.330906E-14
  0.638722E+01  0.102570E+01  0.100710E-07  0.914525E-11  0.340882E-14  0.190564E-14
  0.653577E+01  0.102570E+01  0.100418E-07  0.740988E-11 -0.209072E-13  0.329166E-15
  0.668779E+01  0.102570E+01  0.100177E-07  0.624879E-11 -0.258969E-13  0.228506E-17
  0.684334E+01  0.102570E+01  0.100171E-07  0.561611E-11 -0.237708E-13  0.227263E-17
  0.700251E+01  0.102570E+01  0.100230E-07  0.461507E-11 -0.227120E-13  0.149171E-17
  0.716538E+01  0.102570E+01  0.100225E-07  0.290138E-11 -0.174807E-13  0.372955E-18
  0.733204E+01  0.102570E+01  0.100098E-07  0.114551E-11 -0.732143E-14  0.912602E-20
  0.750257E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.767707E+01  0.102570E+01  0.100207E-07  0.749042E-11  0.341404E-13  0.267981E-14
  0.785563E+01  0.102570E+01  0.100618E-07  0.965874E-11  0.163362E-13  0.637495E-14
  0.803834E+01  0.102570E+01  0.100594E-07  0.833931E-11 -0.992857E-14  0.699185E-14
  0.822530E+01  0.102570E+01  0.100395E-07  0.660901E-11 -0.166466E-13  0.492589E-14
  0.841662E+01  0.102570E+01  0.100256E-07  0.531308E-11 -0.186024E-13  0.169245E-14
  0.861238E+01  0.102570E+01  0.100175E-07  0.426059E-11 -0.158660E-13  0.129877E-14
  0.881269E+01  0.102570E+01  0.100119E-07  0.335367E-11 -0.933923E-14  0.189716E-14
  0.901766E+01  0.102570E+01  0.100080E-07  0.258822E-11 -0.402862E-14  0.179048E-14
  0.922740E+01  0.102570E+01  0.100049E-07  0.202080E-11  0.748491E-16  0.145322E-14
  0.944202E+01  0.102570E+01  0.100035E-07  0.172676E-11  0.292250E-14  0.135296E-14
  0.966163E+01  0.102570E+01  0.100018E-07  0.143907E-11  0.300048E-14  0.935625E-15
  0.988635E+01  0.102570E+01  0.100005E-07  0.134132E-11  0.174868E-14  0.674264E-15
  0.111279E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.113191E+01  0.100001E-07  0.429729E-12 -0.282067E-18  0.000000E+00
  0.119226E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.113191E+01  0.100007E-07  0.796746E-12 -0.530025E-17  0.172847E-23
  0.124837E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.127740E+01  0.113191E+01  0.100001E-07  0.995091E-12 -0.237980E-15  0.320830E-22
  0.130711E+01  0.113191E+01  0.100014E-07  0.517242E-12 -0.983230E-17  0.208890E-21
  0.133751E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.113191E+01  0.100014E-07  0.106979E-11 -0.112091E-14  0.667314E-18
  0.140045E+01  0.113191E+01  0.100016E-07  0.520783E-12 -0.285634E-15  0.113502E-18
  0.143303E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.113191E+01  0.100035E-07  0.209137E-11 -0.438456E-14 -0.249998E-18
  0.150046E+01  0.113191E+01  0.100075E-07  0.145036E-11 -0.251148E-14 -0.520871E-19
  0.153536E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.157107E+01  0.113191E+01  0.100002E-07  0.239431E-11 -0.799351E-15  0.132231E-21
  0.160761E+01  0.113191E+01  0.100099E-07  0.238020E-11  0.203464E-15  0.779768E-22
  0.164501E+01  0.113191E+01  0.100068E-07  0.107268E-11 -0.105377E-15  0.277322E-22
  0.168327E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.172242E+01  0.113191E+01  0.100042E-07  0.239123E-11 -0.372928E-14  0.329062E-19
  0.176248E+01  0.113191E+01  0.100114E-07  0.181095E-11 -0.534576E-14  0.132183E-19
  0.180347E+01  0.113191E+01  0.100000E-07  0.236251E-13 -0.289970E-18  0.134910E-19
  0.184542E+01  0.113191E+01  0.100016E-07  0.275816E-11  0.527634E-14  0.778030E-17
  0.188834E+01  0.113191E+01  0.100139E-07  0.283330E-11  0.308848E-14  0.158773E-16
  0.193226E+01  0.113191E+01  0.100109E-07  0.141082E-11  0.120972E-14  0.360827E-17
  0.197720E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.202319E+01  0.113191E+01  0.100043E-07  0.354593E-11 -0.493261E-14  0.178220E-21
  0.207025E+01  0.113191E+01  0.100199E-07  0.393513E-11 -0.249964E-14  0.807367E-22
  0.211840E+01  0.113191E+01  0.100196E-07  0.267798E-11  0.301182E-14  0.641605E-23
  0.216767E+01  0.113191E+01  0.100078E-07  0.106635E-11  0.476905E-14  0.000000E+00
  0.221809E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.226968E+01  0.113191E+01  0.100125E-07  0.585249E-11 -0.142978E-13  0.957076E-15
  0.232247E+01  0.113191E+01  0.100427E-07  0.715551E-11 -0.185695E-14  0.822347E-16
  0.237649E+01  0.113191E+01  0.100433E-07  0.564801E-11  0.698981E-14 -0.263227E-21
  0.243176E+01  0.113191E+01  0.100263E-07  0.356547E-11 -0.351995E-15  0.152555E-20
  0.248832E+01  0.113191E+01  0.100071E-07  0.210733E-11 -0.101731E-13  0.149535E-19
  0.254620E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.260542E+01  0.113191E+01  0.100187E-07  0.495495E-11 -0.148541E-13  0.804110E-18
  0.266602E+01  0.113191E+01  0.100329E-07  0.452117E-11  0.550022E-14  0.145953E-17
  0.272803E+01  0.113191E+01  0.100205E-07  0.243582E-11  0.912801E-14  0.707606E-18
  0.279148E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.285640E+01  0.113191E+01  0.100274E-07  0.676038E-11 -0.731520E-13  0.949974E-17
  0.292284E+01  0.113191E+01  0.100785E-07  0.866794E-11 -0.492528E-13  0.139663E-16
  0.299082E+01  0.113191E+01  0.100788E-07  0.663221E-11 -0.432637E-15  0.100749E-16
  0.306038E+01  0.113191E+01  0.100449E-07  0.362842E-11  0.118431E-13  0.275539E-17
  0.313156E+01  0.113191E+01  0.100130E-07  0.139398E-11  0.533021E-14  0.111076E-18
  0.320440E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.327893E+01  0.113191E+01  0.100134E-07  0.478423E-11 -0.101023E-13  0.220191E-14
  0.335520E+01  0.113191E+01  0.100430E-07  0.550601E-11 -0.819819E-14  0.544147E-15
